date,store_nbr,sales
2017-03-13,5,10384.533
2017-03-14,5,8671.584
2017-03-15,5,10764.592
2017-03-16,5,9358.796
2017-03-17,5,12018.1045
2017-03-18,5,12223.321
2017-03-19,5,12454.55
2017-03-20,5,11145.112
2017-03-21,5,10719.219
2017-03-22,5,9834.019
2017-03-23,5,9435.758
2017-03-24,5,10885.006
2017-03-25,5,11040.913
2017-03-26,5,11341.655
2017-03-27,5,9936.651
2017-03-28,5,9286.715
2017-03-29,5,11401.56
2017-03-30,5,7301.407
2017-03-31,5,10958.914
2017-04-01,5,12771.083
2017-04-02,5,11882.82
2017-04-03,5,9523.67
2017-04-04,5,9778.958
2017-04-05,5,9842.296
2017-04-06,5,8273.576
2017-04-07,5,9144.854
2017-04-08,5,10247.646
2017-04-09,5,9792.51
2017-04-10,5,9116.546
2017-04-11,5,8328.428
2017-04-12,5,9363.774
2017-04-13,5,9483.172
2017-04-14,5,9029.988
2017-04-15,5,9025.957
2017-04-16,5,9785.848
2017-04-17,5,9750.571
2017-04-18,5,9536.454
2017-04-19,5,8347.452
2017-04-20,5,7161.9907
2017-04-21,5,8316.12
2017-04-22,5,9124.755
2017-04-23,5,11532.961
2017-04-24,5,9979.586
2017-04-25,5,8853.773
2017-04-26,5,9303.935
2017-04-27,5,7764.339
2017-04-28,5,9580.058
2017-04-29,5,10996.223
2017-04-30,5,12351.299
2017-05-01,5,13024.502
2017-05-02,5,10174.966
2017-05-03,5,12210.701
2017-05-04,5,8694.911
2017-05-05,5,9164.348
2017-05-06,5,11290.584
2017-05-07,5,12301.389
2017-05-08,5,9452.79
2017-05-09,5,8722.969
2017-05-10,5,9556.96
2017-05-11,5,7587.757
2017-05-12,5,9940.587
2017-05-13,5,12340.276
2017-05-14,5,10897.207
2017-05-15,5,9793.327
2017-05-16,5,9367.498
2017-05-17,5,9983.949
2017-05-18,5,8235.08
2017-05-19,5,10180.346
2017-05-20,5,9595.6045
2017-05-21,5,12420.16
2017-05-22,5,9483.184
2017-05-23,5,9112.536
2017-05-24,5,8760.303
2017-05-25,5,7857.567
2017-05-26,5,10728.028
2017-05-27,5,9929.544
2017-05-28,5,11234.49
2017-05-29,5,9821.065
2017-05-30,5,9315.28
2017-05-31,5,10180.865
2017-06-01,5,8377.97
2017-06-02,5,12226.133
2017-06-03,5,12219.5625
2017-06-04,5,15479.712
2017-06-05,5,10585.347
2017-06-06,5,9323.709
2017-06-07,5,9746.762
2017-06-08,5,8641.382
2017-06-09,5,10215.55
2017-06-10,5,10155.138
2017-06-11,5,13186.962
2017-06-12,5,10266.561
2017-06-13,5,8255.278
2017-06-14,5,9403.441
2017-06-15,5,8928.369
2017-06-16,5,10187.251
2017-06-17,5,11257.047
2017-06-18,5,11060.825
2017-06-19,5,9628.443
2017-06-20,5,9370.727
2017-06-21,5,9648.535
2017-06-22,5,9840.625
2017-06-23,5,9812.693
2017-06-24,5,11422.574
2017-06-25,5,10599.504
2017-06-26,5,10203.746
2017-06-27,5,8345.461
2017-06-28,5,9471.463
2017-06-29,5,8164.446
2017-06-30,5,9380.421
2017-07-01,5,10220.831
2017-07-02,5,11298.541
2017-07-03,5,11380.571
2017-07-04,5,11690.329
2017-07-05,5,12139.581
2017-07-06,5,9242.098
2017-07-07,5,9410.911
2017-07-08,5,11072.381
2017-07-09,5,12862.825
2017-07-10,5,10344.507
2017-07-11,5,8665.912
2017-07-12,5,9661.69
2017-07-13,5,8170.565
2017-07-14,5,10529.542
2017-07-15,5,11200.224
2017-07-16,5,11880.458
2017-07-17,5,11222.82
2017-07-18,5,8804.441
2017-07-19,5,10524.57
2017-07-20,5,9021.898
2017-07-21,5,9480.547
2017-07-22,5,10501.994
2017-07-23,5,13749.104
2017-07-24,5,10674.6875
2017-07-25,5,8460.934
2017-07-26,5,10294.048
2017-07-27,5,7759.33
2017-07-28,5,9643.47
2017-07-29,5,12108.967
2017-07-30,5,12830.42
2017-07-31,5,10798.739
2017-08-01,5,11373.361
2017-08-02,5,12519.385
2017-08-03,5,7775.381
2017-08-04,5,9944.972
2017-08-05,5,11221.937
2017-08-06,5,11264.564
2017-08-07,5,10011.661
2017-08-08,5,7868.125
2017-08-09,5,9326.658
2017-08-10,5,8910.066
2017-08-11,5,9510.871
2017-08-12,5,8157.07
2017-08-13,5,10044.821
2017-08-14,5,9011.575
2017-08-15,5,8703.693
2017-01-01,50,0.0
2017-01-02,50,43368.656
2017-01-03,50,26479.121
2017-01-04,50,23672.506
2017-01-05,50,19211.662
2017-01-06,50,20952.814
2017-01-07,50,30704.285
2017-01-08,50,31506.363
2017-01-09,50,20371.63
2017-01-10,50,18020.094
2017-01-11,50,18197.021
2017-01-12,50,14987.877
2017-01-13,50,20939.22
2017-01-14,50,28570.023
2017-01-15,50,30894.078
2017-01-16,50,20706.842
2017-01-17,50,17249.56
2017-01-18,50,18728.584
2017-01-19,50,15643.176
2017-01-20,50,19370.316
2017-01-21,50,29101.518
2017-01-22,50,29051.66
2017-01-23,50,19456.205
2017-01-24,50,16468.092
2017-01-25,50,16659.049
2017-01-26,50,14053.102
2017-01-27,50,18685.182
2017-01-28,50,28138.387
2017-01-29,50,30309.66
2017-01-30,50,17229.506
2017-01-31,50,16642.523
2017-02-01,50,22330.176
2017-02-02,50,17423.678
2017-02-03,50,21391.918
2017-02-04,50,29797.014
2017-02-05,50,30075.105
2017-02-06,50,20234.07
2017-02-07,50,18288.209
2017-02-08,50,19955.203
2017-02-09,50,14126.369
2017-02-10,50,18395.406
2017-02-11,50,25610.62
2017-02-12,50,28099.33
2017-02-13,50,20907.438
2017-02-14,50,13676.249
2017-02-15,50,16795.633
2017-02-16,50,14912.749
2017-02-17,50,18560.734
2017-02-18,50,28351.965
2017-02-19,50,23869.328
2017-02-20,50,19925.549
2017-02-21,50,17724.145
2017-02-22,50,17523.586
2017-02-23,50,17179.81
2017-02-24,50,22303.7
2017-02-25,50,26828.693
2017-02-26,50,17308.33
2017-02-27,50,21967.393
2017-02-28,50,24305.498
2017-03-01,50,26396.326
2017-03-02,50,21202.0
2017-03-03,50,22555.523
2017-03-04,50,33137.566
2017-03-05,50,33195.23
2017-03-06,50,19710.754
2017-03-07,50,15977.934
2017-03-08,50,17621.541
2017-03-09,50,16343.48
2017-03-10,50,21060.98
2017-03-11,50,32338.783
2017-03-12,50,32046.697
2017-03-13,50,19562.955
2017-03-14,50,16695.621
2017-03-15,50,19714.977
2017-03-16,50,18189.576
2017-03-17,50,21323.951
2017-03-18,50,30445.086
2017-03-19,50,32116.564
2017-03-20,50,23534.5
2017-03-21,50,17760.781
2017-03-22,50,19698.865
2017-03-23,50,16521.73
2017-03-24,50,20072.822
2017-03-25,50,30594.123
2017-03-26,50,33444.21
2017-03-27,50,20432.637
2017-03-28,50,16978.05
2017-03-29,50,20601.012
2017-03-30,50,14131.942
2017-03-31,50,21482.627
2017-04-01,50,41051.293
2017-04-02,50,30091.055
2017-04-03,50,21596.174
2017-04-04,50,19177.16
2017-04-05,50,19011.273
2017-04-06,50,16066.783
2017-04-07,50,19142.213
2017-04-08,50,27836.834
2017-04-09,50,30322.482
2017-04-10,50,18380.271
2017-04-11,50,16997.479
2017-04-12,50,17259.33
2017-04-13,50,17464.176
2017-04-14,50,20844.566
2017-04-15,50,26349.28
2017-04-16,50,27585.514
2017-04-17,50,18540.736
2017-04-18,50,18127.404
2017-04-19,50,16804.049
2017-04-20,50,13769.598
2017-04-21,50,19307.85
2017-04-22,50,25055.459
2017-04-23,50,32009.354
2017-04-24,50,18005.719
2017-04-25,50,16659.324
2017-04-26,50,15856.834
2017-04-27,50,14044.829
2017-04-28,50,19463.42
2017-04-29,50,27804.512
2017-04-30,50,29413.69
2017-05-01,50,36242.066
2017-05-02,50,20341.236
2017-05-03,50,20597.771
2017-05-04,50,15508.236
2017-05-05,50,18746.738
2017-05-06,50,26913.207
2017-05-07,50,29932.941
2017-05-08,50,18242.5
2017-05-09,50,16267.6045
2017-05-10,50,18699.477
2017-05-11,50,15292.395
2017-05-12,50,18515.43
2017-05-13,50,27701.105
2017-05-14,50,22019.123
2017-05-15,50,19976.125
2017-05-16,50,17257.396
2017-05-17,50,17301.502
2017-05-18,50,13535.038
2017-05-19,50,17365.047
2017-05-20,50,25979.285
2017-05-21,50,30940.533
2017-05-22,50,18300.832
2017-05-23,50,16482.898
2017-05-24,50,17957.445
2017-05-25,50,15904.294
2017-05-26,50,28069.258
2017-05-27,50,26654.062
2017-05-28,50,29048.42
2017-05-29,50,19723.82
2017-05-30,50,15776.294
2017-05-31,50,18922.686
2017-06-01,50,19538.492
2017-06-02,50,22026.055
2017-06-03,50,32153.727
2017-06-04,50,37275.613
2017-06-05,50,21972.809
2017-06-06,50,18277.191
2017-06-07,50,19166.662
2017-06-08,50,16099.786
2017-06-09,50,18288.479
2017-06-10,50,28613.768
2017-06-11,50,31131.688
2017-06-12,50,16755.742
2017-06-13,50,17555.623
2017-06-14,50,17403.705
2017-06-15,50,15906.952
2017-06-16,50,21381.688
2017-06-17,50,28364.973
2017-06-18,50,26516.213
2017-06-19,50,17465.96
2017-06-20,50,17209.625
2017-06-21,50,18008.855
2017-06-22,50,14020.437
2017-06-23,50,18343.84
2017-06-24,50,26140.81
2017-06-25,50,30740.846
2017-06-26,50,16876.22
2017-06-27,50,15991.56
2017-06-28,50,16582.904
2017-06-29,50,15381.363
2017-06-30,50,20482.76
2017-07-01,50,33927.254
2017-07-02,50,36201.566
2017-07-03,50,21428.28
2017-07-04,50,19671.041
2017-07-05,50,20250.545
2017-07-06,50,17712.678
2017-07-07,50,20577.814
2017-07-08,50,27444.996
2017-07-09,50,27703.834
2017-07-10,50,20385.29
2017-07-11,50,17532.352
2017-07-12,50,18804.17
2017-07-13,50,15339.926
2017-07-14,50,19834.28
2017-07-15,50,25964.814
2017-07-16,50,27946.38
2017-07-17,50,20948.613
2017-07-18,50,18278.91
2017-07-19,50,18865.78
2017-07-20,50,18122.715
2017-07-21,50,19293.227
2017-07-22,50,26386.094
2017-07-23,50,29412.922
2017-07-24,50,20176.262
2017-07-25,50,18572.604
2017-07-26,50,18063.434
2017-07-27,50,17047.748
2017-07-28,50,22359.162
2017-07-29,50,29523.785
2017-07-30,50,28905.006
2017-07-31,50,21258.422
2017-08-01,50,23116.371
2017-08-02,50,24022.111
2017-08-03,50,18177.203
2017-08-04,50,18630.92
2017-08-05,50,27076.143
2017-08-06,50,25240.543
2017-08-07,50,20102.521
2017-08-08,50,16810.1
2017-08-09,50,17504.006
2017-08-10,50,17233.232
2017-08-11,50,21339.244
2017-08-12,50,19413.957
2017-08-13,50,21221.232
2017-08-14,50,18468.113
2017-08-15,50,16879.121
2017-01-01,51,0.0
2017-01-02,51,27594.1
2017-01-03,51,29489.021
2017-01-04,51,33134.51
2017-01-05,51,22408.041
2017-01-06,51,27559.936
2017-01-07,51,25890.822
2017-01-08,51,31512.012
2017-01-09,51,19409.16
2017-01-10,51,20620.82
2017-01-11,51,26080.623
2017-01-12,51,16952.41
2017-01-13,51,29044.844
2017-01-14,51,24660.797
2017-01-15,51,30839.61
2017-01-16,51,22998.078
2017-01-17,51,22051.197
2017-01-18,51,28931.799
2017-01-19,51,17272.37
2017-01-20,51,26266.043
2017-01-21,51,24482.855
2017-01-22,51,29574.688
2017-01-23,51,22925.162
2017-01-24,51,18118.613
2017-01-25,51,25752.924
2017-01-26,51,17644.957
2017-01-27,51,25648.79
2017-01-28,51,24419.238
2017-01-29,51,27813.02
2017-01-30,51,23129.438
2017-01-31,51,20536.04
2017-02-01,51,31237.133
2017-02-02,51,20155.178
2017-02-03,51,26801.535
2017-02-04,51,28944.373
2017-02-05,51,30048.09
2017-02-06,51,20217.457
2017-02-07,51,16715.604
2017-02-08,51,23790.674
2017-02-09,51,15226.594
2017-02-10,51,29654.432
2017-02-11,51,24844.977
2017-02-12,51,26923.963
2017-02-13,51,21583.455
2017-02-14,51,17607.822
2017-02-15,51,25953.303
2017-02-16,51,18654.793
2017-02-17,51,28401.781
2017-02-18,51,28033.756
2017-02-19,51,19536.953
2017-02-20,51,21887.62
2017-02-21,51,19499.38
2017-02-22,51,23676.553
2017-02-23,51,18632.658
2017-02-24,51,24579.828
2017-02-25,51,25741.186
2017-02-26,51,16876.924
2017-02-27,51,16296.978
2017-02-28,51,20823.686
2017-03-01,51,28492.053
2017-03-02,51,20021.19
2017-03-03,51,27055.377
2017-03-04,51,24683.508
2017-03-05,51,25300.451
2017-03-06,51,18870.041
2017-03-07,51,20067.14
2017-03-08,51,24641.875
2017-03-09,51,17645.352
2017-03-10,51,25131.244
2017-03-11,51,24742.012
2017-03-12,51,26067.633
2017-03-13,51,21740.512
2017-03-14,51,17205.844
2017-03-15,51,28081.848
2017-03-16,51,19053.197
2017-03-17,51,26477.238
2017-03-18,51,25029.979
2017-03-19,51,25101.967
2017-03-20,51,24059.133
2017-03-21,51,21547.727
2017-03-22,51,24222.635
2017-03-23,51,17364.74
2017-03-24,51,25709.154
2017-03-25,51,24217.244
2017-03-26,51,25622.957
2017-03-27,51,20415.703
2017-03-28,51,18725.541
2017-03-29,51,26699.283
2017-03-30,51,15994.333
2017-03-31,51,26650.438
2017-04-01,51,35796.23
2017-04-02,51,22473.537
2017-04-03,51,19164.588
2017-04-04,51,20336.69
2017-04-05,51,23251.379
2017-04-06,51,14284.858
2017-04-07,51,23805.746
2017-04-08,51,21797.074
2017-04-09,51,23475.207
2017-04-10,51,20660.893
2017-04-11,51,17351.209
2017-04-12,51,25106.605
2017-04-13,51,17592.688
2017-04-14,51,19221.918
2017-04-15,51,20038.795
2017-04-16,51,21241.188
2017-04-17,51,23268.795
2017-04-18,51,18298.648
2017-04-19,51,25064.299
2017-04-20,51,17242.71
2017-04-21,51,28458.559
2017-04-22,51,24709.875
2017-04-23,51,29730.076
2017-04-24,51,20141.248
2017-04-25,51,19822.312
2017-04-26,51,27964.018
2017-04-27,51,15659.801
2017-04-28,51,27469.055
2017-04-29,51,26905.969
2017-04-30,51,23193.822
2017-05-01,51,32693.82
2017-05-02,51,20131.61
2017-05-03,51,27963.143
2017-05-04,51,18624.686
2017-05-05,51,26703.502
2017-05-06,51,26109.764
2017-05-07,51,33224.137
2017-05-08,51,20735.688
2017-05-09,51,19475.752
2017-05-10,51,26592.812
2017-05-11,51,18240.775
2017-05-12,51,26904.678
2017-05-13,51,34869.957
2017-05-14,51,23335.602
2017-05-15,51,24213.896
2017-05-16,51,20045.186
2017-05-17,51,28664.33
2017-05-18,51,16886.846
2017-05-19,51,23985.344
2017-05-20,51,27680.643
2017-05-21,51,32963.336
2017-05-22,51,21546.307
2017-05-23,51,18950.127
2017-05-24,51,26463.174
2017-05-25,51,16950.016
2017-05-26,51,26902.053
2017-05-27,51,22559.379
2017-05-28,51,26870.027
2017-05-29,51,22545.887
2017-05-30,51,20960.76
2017-05-31,51,26813.797
2017-06-01,51,18937.07
2017-06-02,51,32200.396
2017-06-03,51,29386.387
2017-06-04,51,34750.383
2017-06-05,51,20329.885
2017-06-06,51,18212.99
2017-06-07,51,25120.104
2017-06-08,51,17124.082
2017-06-09,51,28718.121
2017-06-10,51,27356.531
2017-06-11,51,34311.87
2017-06-12,51,19449.713
2017-06-13,51,18315.389
2017-06-14,51,25822.523
2017-06-15,51,18345.248
2017-06-16,51,30187.64
2017-06-17,51,33301.887
2017-06-18,51,23786.48
2017-06-19,51,21988.062
2017-06-20,51,18771.09
2017-06-21,51,24892.254
2017-06-22,51,15627.464
2017-06-23,51,28719.684
2017-06-24,51,27822.299
2017-06-25,51,28900.51
2017-06-26,51,20600.766
2017-06-27,51,17368.98
2017-06-28,51,24573.398
2017-06-29,51,16727.576
2017-06-30,51,26838.586
2017-07-01,51,29236.6
2017-07-02,51,35281.117
2017-07-03,51,24558.492
2017-07-04,51,20333.174
2017-07-05,51,27781.383
2017-07-06,51,17382.455
2017-07-07,51,27516.494
2017-07-08,51,25726.467
2017-07-09,51,31683.086
2017-07-10,51,20828.754
2017-07-11,51,19026.71
2017-07-12,51,26194.842
2017-07-13,51,15911.969
2017-07-14,51,26385.975
2017-07-15,51,25354.164
2017-07-16,51,31024.756
2017-07-17,51,22050.613
2017-07-18,51,17841.322
2017-07-19,51,26832.68
2017-07-20,51,17562.664
2017-07-21,51,26286.908
2017-07-22,51,24646.2
2017-07-23,51,23243.918
2017-07-24,51,25309.883
2017-07-25,51,21278.684
2017-07-26,51,25735.89
2017-07-27,51,17206.98
2017-07-28,51,25944.219
2017-07-29,51,25381.373
2017-07-30,51,31740.34
2017-07-31,51,22751.889
2017-08-01,51,22518.486
2017-08-02,51,28939.48
2017-08-03,51,17757.816
2017-08-04,51,26565.045
2017-08-05,51,27732.396
2017-08-06,51,29140.969
2017-08-07,51,21202.605
2017-08-08,51,17197.115
2017-08-09,51,25054.914
2017-08-10,51,15364.387
2017-08-11,51,26070.018
2017-08-12,51,19532.965
2017-08-13,51,25713.283
2017-08-14,51,18932.967
2017-08-15,51,20154.559
2017-01-01,52,0.0
2017-01-02,52,0.0
2017-01-03,52,0.0
2017-01-04,52,0.0
2017-01-05,52,0.0
2017-01-06,52,0.0
2017-01-07,52,0.0
2017-01-08,52,0.0
2017-01-09,52,0.0
2017-01-10,52,0.0
2017-01-11,52,0.0
2017-01-12,52,0.0
2017-01-13,52,0.0
2017-01-14,52,0.0
2017-01-15,52,0.0
2017-01-16,52,0.0
2017-01-17,52,0.0
2017-01-18,52,0.0
2017-01-19,52,0.0
2017-01-20,52,0.0
2017-01-21,52,0.0
2017-01-22,52,0.0
2017-01-23,52,0.0
2017-01-24,52,0.0
2017-01-25,52,0.0
2017-01-26,52,0.0
2017-01-27,52,0.0
2017-01-28,52,0.0
2017-01-29,52,0.0
2017-01-30,52,0.0
2017-01-31,52,0.0
2017-02-01,52,0.0
2017-02-02,52,0.0
2017-02-03,52,0.0
2017-02-04,52,0.0
2017-02-05,52,0.0
2017-02-06,52,0.0
2017-02-07,52,0.0
2017-02-08,52,0.0
2017-02-09,52,0.0
2017-02-10,52,0.0
2017-02-11,52,0.0
2017-02-12,52,0.0
2017-02-13,52,0.0
2017-02-14,52,0.0
2017-02-15,52,0.0
2017-02-16,52,0.0
2017-02-17,52,0.0
2017-02-18,52,0.0
2017-02-19,52,0.0
2017-02-20,52,0.0
2017-02-21,52,0.0
2017-02-22,52,0.0
2017-02-23,52,0.0
2017-02-24,52,0.0
2017-02-25,52,0.0
2017-02-26,52,0.0
2017-02-27,52,0.0
2017-02-28,52,0.0
2017-03-01,52,0.0
2017-03-02,52,0.0
2017-03-03,52,0.0
2017-03-04,52,0.0
2017-03-05,52,0.0
2017-03-06,52,0.0
2017-03-07,52,0.0
2017-03-08,52,0.0
2017-03-09,52,0.0
2017-03-10,52,0.0
2017-03-11,52,0.0
2017-03-12,52,0.0
2017-03-13,52,0.0
2017-03-14,52,0.0
2017-03-15,52,0.0
2017-03-16,52,0.0
2017-03-17,52,0.0
2017-03-18,52,0.0
2017-03-19,52,0.0
2017-03-20,52,0.0
2017-03-21,52,0.0
2017-03-22,52,0.0
2017-03-23,52,0.0
2017-03-24,52,0.0
2017-03-25,52,0.0
2017-03-26,52,0.0
2017-03-27,52,0.0
2017-03-28,52,0.0
2017-03-29,52,0.0
2017-03-30,52,0.0
2017-03-31,52,0.0
2017-04-01,52,0.0
2017-04-02,52,0.0
2017-04-03,52,0.0
2017-04-04,52,0.0
2017-04-05,52,0.0
2017-04-06,52,0.0
2017-04-07,52,0.0
2017-04-08,52,0.0
2017-04-09,52,0.0
2017-04-10,52,0.0
2017-04-11,52,0.0
2017-04-12,52,0.0
2017-04-13,52,0.0
2017-04-14,52,0.0
2017-04-15,52,0.0
2017-04-16,52,0.0
2017-04-17,52,0.0
2017-04-18,52,0.0
2017-04-19,52,0.0
2017-04-20,52,23105.543
2017-04-21,52,26493.172
2017-04-22,52,30357.375
2017-04-23,52,34841.133
2017-04-24,52,25718.943
2017-04-25,52,19034.57
2017-04-26,52,25691.463
2017-04-27,52,19856.857
2017-04-28,52,26372.07
2017-04-29,52,32553.918
2017-04-30,52,31157.21
2017-05-01,52,35185.52
2017-05-02,52,19679.889
2017-05-03,52,26113.238
2017-05-04,52,17768.008
2017-05-05,52,20475.148
2017-05-06,52,27962.398
2017-05-07,52,31856.846
2017-05-08,52,18870.191
2017-05-09,52,16336.014
2017-05-10,52,21039.102
2017-05-11,52,15560.885
2017-05-12,52,22417.135
2017-05-13,52,31545.732
2017-05-14,52,22797.346
2017-05-15,52,20191.895
2017-05-16,52,18907.217
2017-05-17,52,24600.064
2017-05-18,52,17247.797
2017-05-19,52,19915.918
2017-05-20,52,27933.172
2017-05-21,52,29616.861
2017-05-22,52,18401.887
2017-05-23,52,15569.154
2017-05-24,52,23713.25
2017-05-25,52,17913.137
2017-05-26,52,32691.127
2017-05-27,52,26110.057
2017-05-28,52,28357.715
2017-05-29,52,18051.934
2017-05-30,52,17817.594
2017-05-31,52,25655.098
2017-06-01,52,18482.791
2017-06-02,52,21322.156
2017-06-03,52,29456.01
2017-06-04,52,30039.703
2017-06-05,52,18176.89
2017-06-06,52,16061.16
2017-06-07,52,23134.377
2017-06-08,52,14661.01
2017-06-09,52,20330.922
2017-06-10,52,23342.975
2017-06-11,52,27944.352
2017-06-12,52,16846.791
2017-06-13,52,15987.104
2017-06-14,52,22800.7
2017-06-15,52,16658.39
2017-06-16,52,22425.545
2017-06-17,52,29671.574
2017-06-18,52,23362.807
2017-06-19,52,16150.162
2017-06-20,52,16051.271
2017-06-21,52,20999.434
2017-06-22,52,14408.151
2017-06-23,52,21035.95
2017-06-24,52,23548.543
2017-06-25,52,22797.508
2017-06-26,52,25935.527
2017-06-27,52,16531.713
2017-06-28,52,23300.82
2017-06-29,52,15532.131
2017-06-30,52,20330.508
2017-07-01,52,28387.424
2017-07-02,52,28386.904
2017-07-03,52,23205.533
2017-07-04,52,17328.105
2017-07-05,52,24979.502
2017-07-06,52,16290.57
2017-07-07,52,22566.623
2017-07-08,52,27395.555
2017-07-09,52,27596.363
2017-07-10,52,18459.977
2017-07-11,52,15976.267
2017-07-12,52,22284.164
2017-07-13,52,17766.637
2017-07-14,52,22574.375
2017-07-15,52,26716.752
2017-07-16,52,30216.53
2017-07-17,52,22106.332
2017-07-18,52,17041.0
2017-07-19,52,23782.068
2017-07-20,52,18952.094
2017-07-21,52,22549.104
2017-07-22,52,25815.777
2017-07-23,52,29761.814
2017-07-24,52,20484.643
2017-07-25,52,17653.922
2017-07-26,52,23978.732
2017-07-27,52,17526.184
2017-07-28,52,27263.182
2017-07-29,52,33950.492
2017-07-30,52,26874.2
2017-07-31,52,21818.139
2017-08-01,52,22481.297
2017-08-02,52,28775.06
2017-08-03,52,18792.459
2017-08-04,52,24466.113
2017-08-05,52,25913.47
2017-08-06,52,26587.564
2017-08-07,52,20987.98
2017-08-08,52,16838.945
2017-08-09,52,24461.117
2017-08-10,52,19425.613
2017-08-11,52,30742.705
2017-08-12,52,22525.367
2017-08-13,52,24232.105
2017-08-14,52,18840.373
2017-08-15,52,18600.045
2017-01-01,53,0.0
2017-01-02,53,17306.611
2017-01-03,53,13771.746
2017-01-04,53,13442.103
2017-01-05,53,10646.761
2017-01-06,53,11661.229
2017-01-07,53,14283.513
2017-01-08,53,18337.432
2017-01-09,53,9878.077
2017-01-10,53,9061.921
2017-01-11,53,12089.629
2017-01-12,53,8549.013
2017-01-13,53,10914.029
2017-01-14,53,14863.963
2017-01-15,53,18042.137
2017-01-16,53,12108.09
2017-01-17,53,10468.129
2017-01-18,53,13806.075
2017-01-19,53,7643.499
2017-01-20,53,9721.689
2017-01-21,53,15121.153
2017-01-22,53,17109.71
2017-01-23,53,11293.278
2017-01-24,53,9577.447
2017-01-25,53,12221.61
2017-01-26,53,8002.331
2017-01-27,53,10024.921
2017-01-28,53,13919.542
2017-01-29,53,17768.7
2017-01-30,53,9340.221
2017-01-31,53,10442.203
2017-02-01,53,18217.545
2017-02-02,53,10609.523
2017-02-03,53,12543.441
2017-02-04,53,16019.488
2017-02-05,53,18060.521
2017-02-06,53,10459.885
2017-02-07,53,9073.21
2017-02-08,53,12843.325
2017-02-09,53,7793.8647
2017-02-10,53,10339.852
2017-02-11,53,13454.785
2017-02-12,53,15263.786
2017-02-13,53,10752.283
2017-02-14,53,9375.009
2017-02-15,53,12323.486
2017-02-16,53,9047.348
2017-02-17,53,11149.418
2017-02-18,53,14623.154
2017-02-19,53,13380.437
2017-02-20,53,10035.822
2017-02-21,53,8432.689
2017-02-22,53,14887.406
2017-02-23,53,9953.672
2017-02-24,53,12728.6455
2017-02-25,53,18176.059
2017-02-26,53,15177.281
2017-02-27,53,9734.651
2017-02-28,53,10863.648
2017-03-01,53,14982.085
2017-03-02,53,10850.02
2017-03-03,53,11968.273
2017-03-04,53,14027.652
2017-03-05,53,15741.753
2017-03-06,53,8526.765
2017-03-07,53,8592.804
2017-03-08,53,11872.39
2017-03-09,53,8347.123
2017-03-10,53,10562.668
2017-03-11,53,14047.064
2017-03-12,53,16205.781
2017-03-13,53,10917.936
2017-03-14,53,9271.842
2017-03-15,53,14923.582
2017-03-16,53,10615.072
2017-03-17,53,11666.988
2017-03-18,53,14720.722
2017-03-19,53,16360.748
2017-03-20,53,11146.738
2017-03-21,53,9912.464
2017-03-22,53,13814.681
2017-03-23,53,8243.3125
2017-03-24,53,11382.001
2017-03-25,53,15271.377
2017-03-26,53,14480.816
2017-03-27,53,9114.754
2017-03-28,53,8500.668
2017-03-29,53,12247.176
2017-03-30,53,8770.018
2017-03-31,53,11527.189
2017-04-01,53,16881.383
2017-04-02,53,13816.377
2017-04-03,53,11283.087
2017-04-04,53,9754.942
2017-04-05,53,13547.235
2017-04-06,53,8218.244
2017-04-07,53,10888.549
2017-04-08,53,11982.316
2017-04-09,53,12814.782
2017-04-10,53,9272.628
2017-04-11,53,10052.418
2017-04-12,53,14131.667
2017-04-13,53,10244.55
2017-04-14,53,13960.423
2017-04-15,53,12520.3
2017-04-16,53,13164.766
2017-04-17,53,10786.439
2017-04-18,53,9561.894
2017-04-19,53,14340.185
2017-04-20,53,9336.633
2017-04-21,53,10968.84
2017-04-22,53,12466.443
2017-04-23,53,14770.29
2017-04-24,53,10478.918
2017-04-25,53,9285.218
2017-04-26,53,12075.857
2017-04-27,53,9410.16
2017-04-28,53,11599.296
2017-04-29,53,13666.686
2017-04-30,53,14154.555
2017-05-01,53,16885.953
2017-05-02,53,12274.013
2017-05-03,53,13612.441
2017-05-04,53,8470.489
2017-05-05,53,9900.622
2017-05-06,53,13212.514
2017-05-07,53,17819.42
2017-05-08,53,10294.298
2017-05-09,53,8824.167
2017-05-10,53,11024.447
2017-05-11,53,9881.828
2017-05-12,53,11007.182
2017-05-13,53,16626.604
2017-05-14,53,14353.87
2017-05-15,53,11056.707
2017-05-16,53,10282.689
2017-05-17,53,11484.32
2017-05-18,53,9139.227
2017-05-19,53,10601.74
2017-05-20,53,14054.322
2017-05-21,53,16738.492
2017-05-22,53,9801.286
2017-05-23,53,9536.363
2017-05-24,53,12067.339
2017-05-25,53,8346.662
2017-05-26,53,14523.976
2017-05-27,53,12898.807
2017-05-28,53,15940.045
2017-05-29,53,9852.734
2017-05-30,53,9462.44
2017-05-31,53,14314.793
2017-06-01,53,9278.844
2017-06-02,53,12557.985
2017-06-03,53,14979.596
2017-06-04,53,19194.516
2017-06-05,53,11388.107
2017-06-06,53,9065.109
2017-06-07,53,12070.61
2017-06-08,53,9386.335
2017-06-09,53,10045.691
2017-06-10,53,13534.514
2017-06-11,53,16734.984
2017-06-12,53,9200.998
2017-06-13,53,8842.048
2017-06-14,53,12536.741
2017-06-15,53,8889.541
2017-06-16,53,12498.094
2017-06-17,53,17316.484
2017-06-18,53,14689.302
