,date,family,sales,onpromotion
40424,2016-05-12,SEAFOOD,835.523,47
40425,2016-05-13,AUTOMOTIVE,281.0,7
40426,2016-05-13,BABY CARE,10.0,1
40427,2016-05-13,BEAUTY,288.0,5
40428,2016-05-13,BEVERAGES,138176.0,1299
40429,2016-05-13,BOOKS,0.0,0
40430,2016-05-13,BREAD/BAKERY,25012.326,781
40431,2016-05-13,CELEBRATION,833.0,19
40432,2016-05-13,CLEANING,49800.0,1044
40433,2016-05-13,DAIRY,40552.0,424
40434,2016-05-13,DELI,14656.924,2735
40435,2016-05-13,EGGS,8712.0,711
40436,2016-05-13,FROZEN FOODS,7404.216,159
40437,2016-05-13,GROCERY I,186155.95,3089
40438,2016-05-13,GROCERY II,1056.0,5
40439,2016-05-13,HARDWARE,50.0,0
40440,2016-05-13,HOME AND KITCHEN I,1209.0,21
40441,2016-05-13,HOME AND KITCHEN II,1104.0,37
40442,2016-05-13,HOME APPLIANCES,35.0,0
40443,2016-05-13,HOME CARE,11299.0,234
40444,2016-05-13,LADIESWEAR,521.0,3
40445,2016-05-13,LAWN AND GARDEN,313.0,1
40446,2016-05-13,LINGERIE,1313.0,14
40447,2016-05-13,"LIQUOR,WINE,BEER",7525.0,31
40448,2016-05-13,MAGAZINES,268.0,1
40449,2016-05-13,MEATS,23245.072,1195
40450,2016-05-13,PERSONAL CARE,12315.0,448
40451,2016-05-13,PET SUPPLIES,289.0,8
40452,2016-05-13,PLAYERS AND ELECTRONICS,403.0,9
40453,2016-05-13,POULTRY,24265.32,1287
40454,2016-05-13,PREPARED FOODS,5214.686,54
40455,2016-05-13,PRODUCE,102854.03,234
40456,2016-05-13,SCHOOL AND OFFICE SUPPLIES,143.0,15
40457,2016-05-13,SEAFOOD,1530.369,132
40458,2016-05-14,AUTOMOTIVE,483.0,10
40459,2016-05-14,BABY CARE,21.0,0
40460,2016-05-14,BEAUTY,291.0,5
40461,2016-05-14,BEVERAGES,206787.0,1364
40462,2016-05-14,BOOKS,0.0,0
40463,2016-05-14,BREAD/BAKERY,34429.137,859
40464,2016-05-14,CELEBRATION,1172.0,12
40465,2016-05-14,CLEANING,72472.0,1113
40466,2016-05-14,DAIRY,58721.0,473
40467,2016-05-14,DELI,18472.88,280
40468,2016-05-14,EGGS,11032.0,90
40469,2016-05-14,FROZEN FOODS,10786.497,499
40470,2016-05-14,GROCERY I,273155.97,3423
40471,2016-05-14,GROCERY II,1338.0,7
40472,2016-05-14,HARDWARE,99.0,3
40473,2016-05-14,HOME AND KITCHEN I,2027.0,28
40474,2016-05-14,HOME AND KITCHEN II,1794.0,40
40475,2016-05-14,HOME APPLIANCES,40.0,1
40476,2016-05-14,HOME CARE,18567.0,259
40477,2016-05-14,LADIESWEAR,966.0,6
40478,2016-05-14,LAWN AND GARDEN,340.0,0
40479,2016-05-14,LINGERIE,353.0,10
40480,2016-05-14,"LIQUOR,WINE,BEER",10890.0,37
40481,2016-05-14,MAGAZINES,433.0,6
40482,2016-05-14,MEATS,19702.283,63
40483,2016-05-14,PERSONAL CARE,20247.0,519
40484,2016-05-14,PET SUPPLIES,463.0,6
40485,2016-05-14,PLAYERS AND ELECTRONICS,616.0,8
40486,2016-05-14,POULTRY,23712.725,49
40487,2016-05-14,PREPARED FOODS,6739.755,20
40488,2016-05-14,PRODUCE,134814.11,244
40489,2016-05-14,SCHOOL AND OFFICE SUPPLIES,362.0,40
40490,2016-05-14,SEAFOOD,1542.175,71
40491,2016-05-15,AUTOMOTIVE,543.0,8
40492,2016-05-15,BABY CARE,12.0,1
40493,2016-05-15,BEAUTY,317.0,8
40494,2016-05-15,BEVERAGES,247562.0,1444
40495,2016-05-15,BOOKS,0.0,0
40496,2016-05-15,BREAD/BAKERY,42187.33,1907
40497,2016-05-15,CELEBRATION,679.0,14
40498,2016-05-15,CLEANING,81234.0,1124
40499,2016-05-15,DAIRY,70798.0,473
40500,2016-05-15,DELI,22084.918,274
40501,2016-05-15,EGGS,13333.0,97
40502,2016-05-15,FROZEN FOODS,8805.863,200
40503,2016-05-15,GROCERY I,309885.2,3377
40504,2016-05-15,GROCERY II,1455.0,60
40505,2016-05-15,HARDWARE,70.0,3
40506,2016-05-15,HOME AND KITCHEN I,1771.0,23
40507,2016-05-15,HOME AND KITCHEN II,1965.0,40
40508,2016-05-15,HOME APPLIANCES,51.0,0
40509,2016-05-15,HOME CARE,22200.0,255
40510,2016-05-15,LADIESWEAR,1273.0,6
40511,2016-05-15,LAWN AND GARDEN,304.0,0
40512,2016-05-15,LINGERIE,381.0,15
40513,2016-05-15,"LIQUOR,WINE,BEER",3216.0,24
40514,2016-05-15,MAGAZINES,415.0,5
40515,2016-05-15,MEATS,20925.758,65
40516,2016-05-15,PERSONAL CARE,24315.0,561
40517,2016-05-15,PET SUPPLIES,531.0,7
40518,2016-05-15,PLAYERS AND ELECTRONICS,687.0,12
40519,2016-05-15,POULTRY,26709.176,56
40520,2016-05-15,PREPARED FOODS,7186.6133,21
40521,2016-05-15,PRODUCE,157235.58,244
40522,2016-05-15,SCHOOL AND OFFICE SUPPLIES,417.0,36
40523,2016-05-15,SEAFOOD,1782.253,58
40524,2016-05-16,AUTOMOTIVE,340.0,8
40525,2016-05-16,BABY CARE,14.0,1
40526,2016-05-16,BEAUTY,186.0,3
40527,2016-05-16,BEVERAGES,159437.0,1275
40528,2016-05-16,BOOKS,0.0,0
40529,2016-05-16,BREAD/BAKERY,29509.434,815
40530,2016-05-16,CELEBRATION,558.0,6
40531,2016-05-16,CLEANING,60617.0,1059
40532,2016-05-16,DAIRY,46788.0,427
40533,2016-05-16,DELI,14737.881,255
40534,2016-05-16,EGGS,11072.0,435
40535,2016-05-16,FROZEN FOODS,5825.943,142
40536,2016-05-16,GROCERY I,216245.12,3062
40537,2016-05-16,GROCERY II,981.0,7
40538,2016-05-16,HARDWARE,69.0,1
40539,2016-05-16,HOME AND KITCHEN I,1615.0,26
40540,2016-05-16,HOME AND KITCHEN II,1462.0,36
40541,2016-05-16,HOME APPLIANCES,27.0,2
40542,2016-05-16,HOME CARE,15099.0,237
40543,2016-05-16,LADIESWEAR,555.0,3
40544,2016-05-16,LAWN AND GARDEN,186.0,0
40545,2016-05-16,LINGERIE,1016.0,8
40546,2016-05-16,"LIQUOR,WINE,BEER",2323.0,22
40547,2016-05-16,MAGAZINES,209.0,4
40548,2016-05-16,MEATS,16610.785,53
40549,2016-05-16,PERSONAL CARE,20554.0,602
40550,2016-05-16,PET SUPPLIES,303.0,7
40551,2016-05-16,PLAYERS AND ELECTRONICS,434.0,6
40552,2016-05-16,POULTRY,18358.143,49
40553,2016-05-16,PREPARED FOODS,5261.101,15
40554,2016-05-16,PRODUCE,116322.41,236
40555,2016-05-16,SCHOOL AND OFFICE SUPPLIES,258.0,31
40556,2016-05-16,SEAFOOD,1138.876,44
40557,2016-05-17,AUTOMOTIVE,297.0,7
40558,2016-05-17,BABY CARE,22.0,1
40559,2016-05-17,BEAUTY,178.0,6
40560,2016-05-17,BEVERAGES,135697.0,1294
40561,2016-05-17,BOOKS,0.0,0
40562,2016-05-17,BREAD/BAKERY,26150.752,797
40563,2016-05-17,CELEBRATION,571.0,12
40564,2016-05-17,CLEANING,51407.0,1019
40565,2016-05-17,DAIRY,39303.0,384
40566,2016-05-17,DELI,12825.141,360
40567,2016-05-17,EGGS,8187.0,77
40568,2016-05-17,FROZEN FOODS,5326.99,138
40569,2016-05-17,GROCERY I,191060.73,3144
40570,2016-05-17,GROCERY II,881.0,6
40571,2016-05-17,HARDWARE,66.0,1
40572,2016-05-17,HOME AND KITCHEN I,1014.0,19
40573,2016-05-17,HOME AND KITCHEN II,1207.0,34
40574,2016-05-17,HOME APPLIANCES,24.0,1
40575,2016-05-17,HOME CARE,12578.0,223
40576,2016-05-17,LADIESWEAR,519.0,6
40577,2016-05-17,LAWN AND GARDEN,190.0,3
40578,2016-05-17,LINGERIE,268.0,2
40579,2016-05-17,"LIQUOR,WINE,BEER",2904.0,23
40580,2016-05-17,MAGAZINES,222.0,3
40581,2016-05-17,MEATS,15459.395,55
40582,2016-05-17,PERSONAL CARE,13687.0,568
40583,2016-05-17,PET SUPPLIES,254.0,7
40584,2016-05-17,PLAYERS AND ELECTRONICS,371.0,12
40585,2016-05-17,POULTRY,18993.367,50
40586,2016-05-17,PREPARED FOODS,4764.588,29
40587,2016-05-17,PRODUCE,116300.64,2621
40588,2016-05-17,SCHOOL AND OFFICE SUPPLIES,218.0,29
40589,2016-05-17,SEAFOOD,984.232,44
40590,2016-05-18,AUTOMOTIVE,285.0,4
40591,2016-05-18,BABY CARE,10.0,0
40592,2016-05-18,BEAUTY,171.0,4
40593,2016-05-18,BEVERAGES,133039.0,1031
40594,2016-05-18,BOOKS,0.0,0
40595,2016-05-18,BREAD/BAKERY,25136.13,727
40596,2016-05-18,CELEBRATION,567.0,3
40597,2016-05-18,CLEANING,48214.0,849
40598,2016-05-18,DAIRY,42637.0,2651
40599,2016-05-18,DELI,11334.34,327
40600,2016-05-18,EGGS,7772.0,71
40601,2016-05-18,FROZEN FOODS,5545.31,108
40602,2016-05-18,GROCERY I,182586.48,2938
40603,2016-05-18,GROCERY II,995.0,4
40604,2016-05-18,HARDWARE,43.0,0
40605,2016-05-18,HOME AND KITCHEN I,1047.0,13
40606,2016-05-18,HOME AND KITCHEN II,1184.0,27
40607,2016-05-18,HOME APPLIANCES,24.0,1
40608,2016-05-18,HOME CARE,11843.0,199
40609,2016-05-18,LADIESWEAR,452.0,2
40610,2016-05-18,LAWN AND GARDEN,277.0,25
40611,2016-05-18,LINGERIE,275.0,7
40612,2016-05-18,"LIQUOR,WINE,BEER",3228.0,18
40613,2016-05-18,MAGAZINES,187.0,2
40614,2016-05-18,MEATS,14941.926,59
40615,2016-05-18,PERSONAL CARE,13526.0,502
40616,2016-05-18,PET SUPPLIES,318.0,2
40617,2016-05-18,PLAYERS AND ELECTRONICS,522.0,6
40618,2016-05-18,POULTRY,16399.232,40
40619,2016-05-18,PREPARED FOODS,4970.527,208
40620,2016-05-18,PRODUCE,142438.58,4710
40621,2016-05-18,SCHOOL AND OFFICE SUPPLIES,170.0,16
40622,2016-05-18,SEAFOOD,1094.436,45
40623,2016-05-19,AUTOMOTIVE,288.0,10
40624,2016-05-19,BABY CARE,7.0,1
40625,2016-05-19,BEAUTY,192.0,5
40626,2016-05-19,BEVERAGES,120632.0,1158
40627,2016-05-19,BOOKS,0.0,0
40628,2016-05-19,BREAD/BAKERY,23294.426,786
40629,2016-05-19,CELEBRATION,650.0,13
40630,2016-05-19,CLEANING,45443.0,996
40631,2016-05-19,DAIRY,35954.0,369
40632,2016-05-19,DELI,11208.654,368
40633,2016-05-19,EGGS,7359.0,85
40634,2016-05-19,FROZEN FOODS,5532.683,124
40635,2016-05-19,GROCERY I,170046.0,3258
40636,2016-05-19,GROCERY II,1017.0,8
40637,2016-05-19,HARDWARE,58.0,1
40638,2016-05-19,HOME AND KITCHEN I,1294.0,27
40639,2016-05-19,HOME AND KITCHEN II,1053.0,34
40640,2016-05-19,HOME APPLIANCES,33.0,1
40641,2016-05-19,HOME CARE,10951.0,222
40642,2016-05-19,LADIESWEAR,407.0,7
40643,2016-05-19,LAWN AND GARDEN,197.0,0
40644,2016-05-19,LINGERIE,254.0,10
40645,2016-05-19,"LIQUOR,WINE,BEER",3799.0,24
40646,2016-05-19,MAGAZINES,211.0,4
40647,2016-05-19,MEATS,16394.744,521
40648,2016-05-19,PERSONAL CARE,12312.0,554
40649,2016-05-19,PET SUPPLIES,250.0,7
40650,2016-05-19,PLAYERS AND ELECTRONICS,451.0,16
40651,2016-05-19,POULTRY,14916.662,47
40652,2016-05-19,PREPARED FOODS,4755.591,17
40653,2016-05-19,PRODUCE,91395.836,236
40654,2016-05-19,SCHOOL AND OFFICE SUPPLIES,142.0,16
40655,2016-05-19,SEAFOOD,971.961,48
40656,2016-05-20,AUTOMOTIVE,300.0,11
40657,2016-05-20,BABY CARE,22.0,0
40658,2016-05-20,BEAUTY,166.0,4
40659,2016-05-20,BEVERAGES,140732.0,1165
40660,2016-05-20,BOOKS,0.0,0
40661,2016-05-20,BREAD/BAKERY,26222.363,792
40662,2016-05-20,CELEBRATION,988.0,14
40663,2016-05-20,CLEANING,56464.0,1012
40664,2016-05-20,DAIRY,42472.0,382
40665,2016-05-20,DELI,15390.16,2754
40666,2016-05-20,EGGS,8915.0,717
40667,2016-05-20,FROZEN FOODS,7340.682,127
40668,2016-05-20,GROCERY I,203102.52,3184
40669,2016-05-20,GROCERY II,1139.0,7
40670,2016-05-20,HARDWARE,54.0,0
40671,2016-05-20,HOME AND KITCHEN I,1458.0,25
40672,2016-05-20,HOME AND KITCHEN II,1199.0,39
40673,2016-05-20,HOME APPLIANCES,27.0,0
40674,2016-05-20,HOME CARE,13133.0,232
40675,2016-05-20,LADIESWEAR,481.0,5
40676,2016-05-20,LAWN AND GARDEN,262.0,0
40677,2016-05-20,LINGERIE,252.0,11
40678,2016-05-20,"LIQUOR,WINE,BEER",7089.0,33
40679,2016-05-20,MAGAZINES,206.0,5
40680,2016-05-20,MEATS,24227.719,1207
40681,2016-05-20,PERSONAL CARE,13438.0,521
40682,2016-05-20,PET SUPPLIES,313.0,7
40683,2016-05-20,PLAYERS AND ELECTRONICS,511.0,14
40684,2016-05-20,POULTRY,24704.328,1319
40685,2016-05-20,PREPARED FOODS,5299.565,51
40686,2016-05-20,PRODUCE,108349.23,222
40687,2016-05-20,SCHOOL AND OFFICE SUPPLIES,136.0,12
40688,2016-05-20,SEAFOOD,1630.493,132
40689,2016-05-21,AUTOMOTIVE,463.0,10
40690,2016-05-21,BABY CARE,11.0,0
40691,2016-05-21,BEAUTY,252.0,4
40692,2016-05-21,BEVERAGES,198856.0,1210
40693,2016-05-21,BOOKS,0.0,0
40694,2016-05-21,BREAD/BAKERY,33343.582,842
40695,2016-05-21,CELEBRATION,1132.0,16
40696,2016-05-21,CLEANING,72326.0,1067
40697,2016-05-21,DAIRY,57851.0,391
40698,2016-05-21,DELI,17135.146,388
40699,2016-05-21,EGGS,10813.0,82
40700,2016-05-21,FROZEN FOODS,10430.592,451
40701,2016-05-21,GROCERY I,265413.28,3414
40702,2016-05-21,GROCERY II,1292.0,7
40703,2016-05-21,HARDWARE,66.0,2
40704,2016-05-21,HOME AND KITCHEN I,1769.0,31
40705,2016-05-21,HOME AND KITCHEN II,1951.0,35
40706,2016-05-21,HOME APPLIANCES,32.0,0
40707,2016-05-21,HOME CARE,18163.0,241
40708,2016-05-21,LADIESWEAR,920.0,5
40709,2016-05-21,LAWN AND GARDEN,363.0,3
40710,2016-05-21,LINGERIE,287.0,7
40711,2016-05-21,"LIQUOR,WINE,BEER",8493.0,31
40712,2016-05-21,MAGAZINES,300.0,3
40713,2016-05-21,MEATS,19897.078,64
40714,2016-05-21,PERSONAL CARE,20445.0,602
40715,2016-05-21,PET SUPPLIES,409.0,6
40716,2016-05-21,PLAYERS AND ELECTRONICS,627.0,12
40717,2016-05-21,POULTRY,22454.568,43
40718,2016-05-21,PREPARED FOODS,6739.008,21
40719,2016-05-21,PRODUCE,136765.52,224
40720,2016-05-21,SCHOOL AND OFFICE SUPPLIES,158.0,15
40721,2016-05-21,SEAFOOD,1599.405,80
40722,2016-05-22,AUTOMOTIVE,545.0,13
40723,2016-05-22,BABY CARE,16.0,0
40724,2016-05-22,BEAUTY,309.0,3
40725,2016-05-22,BEVERAGES,235966.0,1260
40726,2016-05-22,BOOKS,0.0,0
40727,2016-05-22,BREAD/BAKERY,41701.887,1900
40728,2016-05-22,CELEBRATION,743.0,14
40729,2016-05-22,CLEANING,77058.0,1128
40730,2016-05-22,DAIRY,68346.0,393
40731,2016-05-22,DELI,20994.123,391
40732,2016-05-22,EGGS,13443.0,86
40733,2016-05-22,FROZEN FOODS,8830.396,163
40734,2016-05-22,GROCERY I,297504.47,3456
40735,2016-05-22,GROCERY II,1370.0,64
40736,2016-05-22,HARDWARE,60.0,2
40737,2016-05-22,HOME AND KITCHEN I,1680.0,33
40738,2016-05-22,HOME AND KITCHEN II,2196.0,38
40739,2016-05-22,HOME APPLIANCES,46.0,1
40740,2016-05-22,HOME CARE,21064.0,245
40741,2016-05-22,LADIESWEAR,1199.0,8
40742,2016-05-22,LAWN AND GARDEN,262.0,4
40743,2016-05-22,LINGERIE,353.0,10
40744,2016-05-22,"LIQUOR,WINE,BEER",1976.0,21
40745,2016-05-22,MAGAZINES,326.0,3
40746,2016-05-22,MEATS,20561.453,68
40747,2016-05-22,PERSONAL CARE,25686.0,637
40748,2016-05-22,PET SUPPLIES,489.0,7
40749,2016-05-22,PLAYERS AND ELECTRONICS,737.0,17
40750,2016-05-22,POULTRY,24869.604,48
40751,2016-05-22,PREPARED FOODS,7144.124,21
40752,2016-05-22,PRODUCE,153334.97,235
40753,2016-05-22,SCHOOL AND OFFICE SUPPLIES,223.0,21
40754,2016-05-22,SEAFOOD,1637.593,49
40755,2016-05-23,AUTOMOTIVE,297.0,6
40756,2016-05-23,BABY CARE,20.0,1
40757,2016-05-23,BEAUTY,185.0,3
40758,2016-05-23,BEVERAGES,146066.0,1103
40759,2016-05-23,BOOKS,0.0,0
40760,2016-05-23,BREAD/BAKERY,28400.24,836
40761,2016-05-23,CELEBRATION,557.0,8
40762,2016-05-23,CLEANING,55322.0,975
40763,2016-05-23,DAIRY,44819.0,339
40764,2016-05-23,DELI,13812.969,349
40765,2016-05-23,EGGS,11185.0,435
40766,2016-05-23,FROZEN FOODS,5344.327,123
40767,2016-05-23,GROCERY I,204000.53,3110
40768,2016-05-23,GROCERY II,858.0,6
40769,2016-05-23,HARDWARE,56.0,3
40770,2016-05-23,HOME AND KITCHEN I,1410.0,18
40771,2016-05-23,HOME AND KITCHEN II,1176.0,27
40772,2016-05-23,HOME APPLIANCES,26.0,1
40773,2016-05-23,HOME CARE,13895.0,224
40774,2016-05-23,LADIESWEAR,568.0,1
40775,2016-05-23,LAWN AND GARDEN,155.0,1
40776,2016-05-23,LINGERIE,282.0,8
40777,2016-05-23,"LIQUOR,WINE,BEER",1868.0,14
40778,2016-05-23,MAGAZINES,149.0,2
40779,2016-05-23,MEATS,15551.169,45
40780,2016-05-23,PERSONAL CARE,14865.0,544
40781,2016-05-23,PET SUPPLIES,285.0,6
40782,2016-05-23,PLAYERS AND ELECTRONICS,445.0,15
40783,2016-05-23,POULTRY,17674.453,41
40784,2016-05-23,PREPARED FOODS,5020.629,18
40785,2016-05-23,PRODUCE,109373.98,210
40786,2016-05-23,SCHOOL AND OFFICE SUPPLIES,142.0,12
40787,2016-05-23,SEAFOOD,1195.392,50
40788,2016-05-24,AUTOMOTIVE,281.0,8
40789,2016-05-24,BABY CARE,11.0,1
40790,2016-05-24,BEAUTY,155.0,3
40791,2016-05-24,BEVERAGES,118786.0,1106
40792,2016-05-24,BOOKS,0.0,0
40793,2016-05-24,BREAD/BAKERY,23910.8,816
40794,2016-05-24,CELEBRATION,657.0,9
40795,2016-05-24,CLEANING,52907.0,956
40796,2016-05-24,DAIRY,36971.0,332
40797,2016-05-24,DELI,12146.423,358
40798,2016-05-24,EGGS,7555.0,79
40799,2016-05-24,FROZEN FOODS,5058.9,123
40800,2016-05-24,GROCERY I,176731.3,3081
40801,2016-05-24,GROCERY II,888.0,6
40802,2016-05-24,HARDWARE,36.0,2
40803,2016-05-24,HOME AND KITCHEN I,1066.0,23
40804,2016-05-24,HOME AND KITCHEN II,1008.0,28
40805,2016-05-24,HOME APPLIANCES,30.0,1
40806,2016-05-24,HOME CARE,11451.0,211
40807,2016-05-24,LADIESWEAR,424.0,10
40808,2016-05-24,LAWN AND GARDEN,180.0,4
40809,2016-05-24,LINGERIE,222.0,6
40810,2016-05-24,"LIQUOR,WINE,BEER",2010.0,14
40811,2016-05-24,MAGAZINES,146.0,1
40812,2016-05-24,MEATS,14648.582,55
40813,2016-05-24,PERSONAL CARE,12854.0,537
40814,2016-05-24,PET SUPPLIES,213.0,5
40815,2016-05-24,PLAYERS AND ELECTRONICS,344.0,9
40816,2016-05-24,POULTRY,14947.931,50
40817,2016-05-24,PREPARED FOODS,4420.887,26
40818,2016-05-24,PRODUCE,105188.1,2680
40819,2016-05-24,SCHOOL AND OFFICE SUPPLIES,130.0,17
40820,2016-05-24,SEAFOOD,999.286,49
40821,2016-05-25,AUTOMOTIVE,298.0,6
40822,2016-05-25,BABY CARE,7.0,1
40823,2016-05-25,BEAUTY,162.0,20
40824,2016-05-25,BEVERAGES,119655.0,1097
40825,2016-05-25,BOOKS,0.0,0
40826,2016-05-25,BREAD/BAKERY,23795.516,827
40827,2016-05-25,CELEBRATION,632.0,11
40828,2016-05-25,CLEANING,47578.0,946
40829,2016-05-25,DAIRY,40219.0,2793
40830,2016-05-25,DELI,10902.208,357
40831,2016-05-25,EGGS,8000.0,78
40832,2016-05-25,FROZEN FOODS,5870.655,116
40833,2016-05-25,GROCERY I,176417.56,3318
40834,2016-05-25,GROCERY II,873.0,6
40835,2016-05-25,HARDWARE,51.0,0
40836,2016-05-25,HOME AND KITCHEN I,1236.0,14
40837,2016-05-25,HOME AND KITCHEN II,1052.0,29
40838,2016-05-25,HOME APPLIANCES,24.0,0
40839,2016-05-25,HOME CARE,11037.0,202
40840,2016-05-25,LADIESWEAR,387.0,4
40841,2016-05-25,LAWN AND GARDEN,267.0,28
40842,2016-05-25,LINGERIE,191.0,5
40843,2016-05-25,"LIQUOR,WINE,BEER",2343.0,52
40844,2016-05-25,MAGAZINES,188.0,2
40845,2016-05-25,MEATS,13827.276,63
40846,2016-05-25,PERSONAL CARE,12335.0,538
40847,2016-05-25,PET SUPPLIES,273.0,6
40848,2016-05-25,PLAYERS AND ELECTRONICS,318.0,9
40849,2016-05-25,POULTRY,15122.938,45
40850,2016-05-25,PREPARED FOODS,5092.1772,220
40851,2016-05-25,PRODUCE,138261.1,4802
40852,2016-05-25,SCHOOL AND OFFICE SUPPLIES,96.0,16
40853,2016-05-25,SEAFOOD,1000.61,46
40854,2016-05-26,AUTOMOTIVE,310.0,8
40855,2016-05-26,BABY CARE,11.0,1
40856,2016-05-26,BEAUTY,138.0,25
40857,2016-05-26,BEVERAGES,118074.0,1712
40858,2016-05-26,BOOKS,0.0,0
40859,2016-05-26,BREAD/BAKERY,22422.943,820
40860,2016-05-26,CELEBRATION,942.0,12
40861,2016-05-26,CLEANING,44153.0,990
40862,2016-05-26,DAIRY,34612.0,364
40863,2016-05-26,DELI,11059.192,349
40864,2016-05-26,EGGS,6923.0,86
40865,2016-05-26,FROZEN FOODS,6068.07,132
40866,2016-05-26,GROCERY I,169389.62,4407
40867,2016-05-26,GROCERY II,995.0,5
40868,2016-05-26,HARDWARE,60.0,1
40869,2016-05-26,HOME AND KITCHEN I,1252.0,16
40870,2016-05-26,HOME AND KITCHEN II,904.0,30
40871,2016-05-26,HOME APPLIANCES,22.0,1
40872,2016-05-26,HOME CARE,9794.0,235
40873,2016-05-26,LADIESWEAR,284.0,4
40874,2016-05-26,LAWN AND GARDEN,299.0,2
40875,2016-05-26,LINGERIE,204.0,5
40876,2016-05-26,"LIQUOR,WINE,BEER",4449.0,65
40877,2016-05-26,MAGAZINES,273.0,2
40878,2016-05-26,MEATS,17013.14,526
40879,2016-05-26,PERSONAL CARE,10708.0,508
40880,2016-05-26,PET SUPPLIES,258.0,6
40881,2016-05-26,PLAYERS AND ELECTRONICS,348.0,9
40882,2016-05-26,POULTRY,14752.527,48
40883,2016-05-26,PREPARED FOODS,4748.74,18
40884,2016-05-26,PRODUCE,90596.484,312
40885,2016-05-26,SCHOOL AND OFFICE SUPPLIES,59.0,6
40886,2016-05-26,SEAFOOD,845.902,53
40887,2016-05-27,AUTOMOTIVE,473.0,10
40888,2016-05-27,BABY CARE,9.0,1
40889,2016-05-27,BEAUTY,298.0,26
40890,2016-05-27,BEVERAGES,173865.0,1807
40891,2016-05-27,BOOKS,0.0,0
40892,2016-05-27,BREAD/BAKERY,30114.832,890
40893,2016-05-27,CELEBRATION,938.0,16
40894,2016-05-27,CLEANING,65235.0,1121
40895,2016-05-27,DAIRY,52134.0,400
40896,2016-05-27,DELI,19137.719,2894
40897,2016-05-27,EGGS,11078.0,735
40898,2016-05-27,FROZEN FOODS,10257.5625,142
40899,2016-05-27,GROCERY I,250266.48,4964
40900,2016-05-27,GROCERY II,1550.0,7
40901,2016-05-27,HARDWARE,71.0,2
40902,2016-05-27,HOME AND KITCHEN I,1529.0,29
40903,2016-05-27,HOME AND KITCHEN II,1682.0,39
40904,2016-05-27,HOME APPLIANCES,33.0,0
40905,2016-05-27,HOME CARE,15493.0,276
40906,2016-05-27,LADIESWEAR,714.0,4
40907,2016-05-27,LAWN AND GARDEN,437.0,2
40908,2016-05-27,LINGERIE,323.0,14
40909,2016-05-27,"LIQUOR,WINE,BEER",8539.0,74
40910,2016-05-27,MAGAZINES,459.0,3
40911,2016-05-27,MEATS,26373.875,1204
40912,2016-05-27,PERSONAL CARE,18227.0,607
40913,2016-05-27,PET SUPPLIES,426.0,10
40914,2016-05-27,PLAYERS AND ELECTRONICS,554.0,8
40915,2016-05-27,POULTRY,27430.537,1308
40916,2016-05-27,PREPARED FOODS,6205.991,53
40917,2016-05-27,PRODUCE,126962.8,337
40918,2016-05-27,SCHOOL AND OFFICE SUPPLIES,141.0,13
40919,2016-05-27,SEAFOOD,1731.42,137
40920,2016-05-28,AUTOMOTIVE,461.0,14
40921,2016-05-28,BABY CARE,7.0,0
40922,2016-05-28,BEAUTY,242.0,27
40923,2016-05-28,BEVERAGES,169401.0,1818
40924,2016-05-28,BOOKS,0.0,0
40925,2016-05-28,BREAD/BAKERY,30947.074,898
40926,2016-05-28,CELEBRATION,898.0,19
40927,2016-05-28,CLEANING,65161.0,1088
40928,2016-05-28,DAIRY,50349.0,384
40929,2016-05-28,DELI,16798.463,368
40930,2016-05-28,EGGS,10056.0,86
40931,2016-05-28,FROZEN FOODS,9690.351,425
40932,2016-05-28,GROCERY I,248640.55,4780
40933,2016-05-28,GROCERY II,1250.0,7
40934,2016-05-28,HARDWARE,61.0,3
40935,2016-05-28,HOME AND KITCHEN I,1581.0,38
40936,2016-05-28,HOME AND KITCHEN II,1491.0,34
40937,2016-05-28,HOME APPLIANCES,30.0,0
40938,2016-05-28,HOME CARE,16067.0,273
40939,2016-05-28,LADIESWEAR,787.0,11
40940,2016-05-28,LAWN AND GARDEN,378.0,3
40941,2016-05-28,LINGERIE,261.0,5
40942,2016-05-28,"LIQUOR,WINE,BEER",7433.0,77
40943,2016-05-28,MAGAZINES,443.0,3
40944,2016-05-28,MEATS,17990.145,59
40945,2016-05-28,PERSONAL CARE,18178.0,589
40946,2016-05-28,PET SUPPLIES,420.0,10
40947,2016-05-28,PLAYERS AND ELECTRONICS,585.0,9
40948,2016-05-28,POULTRY,20603.293,40
40949,2016-05-28,PREPARED FOODS,6061.392,19
40950,2016-05-28,PRODUCE,118485.74,343
40951,2016-05-28,SCHOOL AND OFFICE SUPPLIES,103.0,12
40952,2016-05-28,SEAFOOD,1327.213,82
40953,2016-05-29,AUTOMOTIVE,523.0,9
40954,2016-05-29,BABY CARE,17.0,1
40955,2016-05-29,BEAUTY,328.0,34
40956,2016-05-29,BEVERAGES,210425.0,1902
40957,2016-05-29,BOOKS,0.0,0
40958,2016-05-29,BREAD/BAKERY,38872.574,1935
40959,2016-05-29,CELEBRATION,643.0,13
40960,2016-05-29,CLEANING,73475.0,1135
40961,2016-05-29,DAIRY,63090.0,403
40962,2016-05-29,DELI,19751.447,394
40963,2016-05-29,EGGS,12122.0,93
40964,2016-05-29,FROZEN FOODS,7289.801,159
40965,2016-05-29,GROCERY I,292585.03,4950
40966,2016-05-29,GROCERY II,1304.0,59
