,store_nbr,family,year,sales,city,store_nbr_city
8001,53,HOME AND KITCHEN II,2014,955.0,Chillan,53 - Chillan
8002,53,HOME AND KITCHEN II,2015,5575.0,Chillan,53 - Chillan
8003,53,HOME AND KITCHEN II,2016,9905.0,Chillan,53 - Chillan
8004,53,HOME AND KITCHEN II,2017,6524.0,Chillan,53 - Chillan
8005,53,HOME APPLIANCES,2013,0.0,Chillan,53 - Chillan
8006,53,HOME APPLIANCES,2014,35.0,Chillan,53 - Chillan
8007,53,HOME APPLIANCES,2015,23.0,Chillan,53 - Chillan
8008,53,HOME APPLIANCES,2016,50.0,Chillan,53 - Chillan
8009,53,HOME APPLIANCES,2017,43.0,Chillan,53 - Chillan
8010,53,HOME CARE,2013,0.0,Chillan,53 - Chillan
8011,53,HOME CARE,2014,19525.0,Chillan,53 - Chillan
8012,53,HOME CARE,2015,37022.0,Chillan,53 - Chillan
8013,53,HOME CARE,2016,89017.0,Chillan,53 - Chillan
8014,53,HOME CARE,2017,49883.0,Chillan,53 - Chillan
8015,53,LADIESWEAR,2013,0.0,Chillan,53 - Chillan
8016,53,LADIESWEAR,2014,624.0,Chillan,53 - Chillan
8017,53,LADIESWEAR,2015,868.0,Chillan,53 - Chillan
8018,53,LADIESWEAR,2016,1921.0,Chillan,53 - Chillan
8019,53,LADIESWEAR,2017,1052.0,Chillan,53 - Chillan
8020,53,LAWN AND GARDEN,2013,0.0,Chillan,53 - Chillan
8021,53,LAWN AND GARDEN,2014,409.0,Chillan,53 - Chillan
8022,53,LAWN AND GARDEN,2015,549.0,Chillan,53 - Chillan
8023,53,LAWN AND GARDEN,2016,1712.0,Chillan,53 - Chillan
8024,53,LAWN AND GARDEN,2017,3428.0,Chillan,53 - Chillan
8025,53,LINGERIE,2013,0.0,Chillan,53 - Chillan
8026,53,LINGERIE,2014,1450.0,Chillan,53 - Chillan
8027,53,LINGERIE,2015,1560.0,Chillan,53 - Chillan
8028,53,LINGERIE,2016,3980.0,Chillan,53 - Chillan
8029,53,LINGERIE,2017,1192.0,Chillan,53 - Chillan
8030,53,"LIQUOR,WINE,BEER",2013,0.0,Chillan,53 - Chillan
8031,53,"LIQUOR,WINE,BEER",2014,15038.0,Chillan,53 - Chillan
8032,53,"LIQUOR,WINE,BEER",2015,40305.0,Chillan,53 - Chillan
8033,53,"LIQUOR,WINE,BEER",2016,40395.0,Chillan,53 - Chillan
8034,53,"LIQUOR,WINE,BEER",2017,20288.0,Chillan,53 - Chillan
8035,53,MAGAZINES,2013,0.0,Chillan,53 - Chillan
8036,53,MAGAZINES,2014,131.0,Chillan,53 - Chillan
8037,53,MAGAZINES,2015,561.0,Chillan,53 - Chillan
8038,53,MAGAZINES,2016,1776.0,Chillan,53 - Chillan
8039,53,MAGAZINES,2017,1033.0,Chillan,53 - Chillan
8040,53,MEATS,2013,0.0,Chillan,53 - Chillan
8041,53,MEATS,2014,38747.633,Chillan,53 - Chillan
8042,53,MEATS,2015,74624.85,Chillan,53 - Chillan
8043,53,MEATS,2016,102240.625,Chillan,53 - Chillan
8044,53,MEATS,2017,66173.94,Chillan,53 - Chillan
8045,53,PERSONAL CARE,2013,0.0,Chillan,53 - Chillan
8046,53,PERSONAL CARE,2014,36595.0,Chillan,53 - Chillan
8047,53,PERSONAL CARE,2015,68270.0,Chillan,53 - Chillan
8048,53,PERSONAL CARE,2016,129076.0,Chillan,53 - Chillan
8049,53,PERSONAL CARE,2017,60131.0,Chillan,53 - Chillan
8050,53,PET SUPPLIES,2013,0.0,Chillan,53 - Chillan
8051,53,PET SUPPLIES,2014,214.0,Chillan,53 - Chillan
8052,53,PET SUPPLIES,2015,450.0,Chillan,53 - Chillan
8053,53,PET SUPPLIES,2016,1356.0,Chillan,53 - Chillan
8054,53,PET SUPPLIES,2017,1499.0,Chillan,53 - Chillan
8055,53,PLAYERS AND ELECTRONICS,2013,0.0,Chillan,53 - Chillan
8056,53,PLAYERS AND ELECTRONICS,2014,489.0,Chillan,53 - Chillan
8057,53,PLAYERS AND ELECTRONICS,2015,948.0,Chillan,53 - Chillan
8058,53,PLAYERS AND ELECTRONICS,2016,2512.0,Chillan,53 - Chillan
8059,53,PLAYERS AND ELECTRONICS,2017,1899.0,Chillan,53 - Chillan
8060,53,POULTRY,2013,0.0,Chillan,53 - Chillan
8061,53,POULTRY,2014,35041.64,Chillan,53 - Chillan
8062,53,POULTRY,2015,67573.49,Chillan,53 - Chillan
8063,53,POULTRY,2016,81477.48,Chillan,53 - Chillan
8064,53,POULTRY,2017,46829.117,Chillan,53 - Chillan
8065,53,PREPARED FOODS,2013,0.0,Chillan,53 - Chillan
8066,53,PREPARED FOODS,2014,10665.682,Chillan,53 - Chillan
8067,53,PREPARED FOODS,2015,23349.537,Chillan,53 - Chillan
8068,53,PREPARED FOODS,2016,33809.7,Chillan,53 - Chillan
8069,53,PREPARED FOODS,2017,16390.908,Chillan,53 - Chillan
8070,53,PRODUCE,2013,0.0,Chillan,53 - Chillan
8071,53,PRODUCE,2014,203781.8,Chillan,53 - Chillan
8072,53,PRODUCE,2015,345371.1,Chillan,53 - Chillan
8073,53,PRODUCE,2016,806428.1,Chillan,53 - Chillan
8074,53,PRODUCE,2017,512447.5,Chillan,53 - Chillan
8075,53,SCHOOL AND OFFICE SUPPLIES,2013,0.0,Chillan,53 - Chillan
8076,53,SCHOOL AND OFFICE SUPPLIES,2014,98.0,Chillan,53 - Chillan
8077,53,SCHOOL AND OFFICE SUPPLIES,2015,97.0,Chillan,53 - Chillan
8078,53,SCHOOL AND OFFICE SUPPLIES,2016,424.0,Chillan,53 - Chillan
8079,53,SCHOOL AND OFFICE SUPPLIES,2017,649.0,Chillan,53 - Chillan
8080,53,SEAFOOD,2013,0.0,Chillan,53 - Chillan
8081,53,SEAFOOD,2014,1060.086,Chillan,53 - Chillan
8082,53,SEAFOOD,2015,1744.223,Chillan,53 - Chillan
8083,53,SEAFOOD,2016,2384.988,Chillan,53 - Chillan
8084,53,SEAFOOD,2017,1360.192,Chillan,53 - Chillan
8085,54,AUTOMOTIVE,2013,1395.0,Punta Arenas,54 - Punta Arenas
8086,54,AUTOMOTIVE,2014,1670.0,Punta Arenas,54 - Punta Arenas
8087,54,AUTOMOTIVE,2015,2262.0,Punta Arenas,54 - Punta Arenas
8088,54,AUTOMOTIVE,2016,2575.0,Punta Arenas,54 - Punta Arenas
8089,54,AUTOMOTIVE,2017,1624.0,Punta Arenas,54 - Punta Arenas
8090,54,BABY CARE,2013,0.0,Punta Arenas,54 - Punta Arenas
8091,54,BABY CARE,2014,23.0,Punta Arenas,54 - Punta Arenas
8092,54,BABY CARE,2015,82.0,Punta Arenas,54 - Punta Arenas
8093,54,BABY CARE,2016,197.0,Punta Arenas,54 - Punta Arenas
8094,54,BABY CARE,2017,1.0,Punta Arenas,54 - Punta Arenas
8095,54,BEAUTY,2013,249.0,Punta Arenas,54 - Punta Arenas
8096,54,BEAUTY,2014,154.0,Punta Arenas,54 - Punta Arenas
8097,54,BEAUTY,2015,249.0,Punta Arenas,54 - Punta Arenas
8098,54,BEAUTY,2016,141.0,Punta Arenas,54 - Punta Arenas
8099,54,BEAUTY,2017,264.0,Punta Arenas,54 - Punta Arenas
8100,54,BEVERAGES,2013,172850.0,Punta Arenas,54 - Punta Arenas
8101,54,BEVERAGES,2014,358545.0,Punta Arenas,54 - Punta Arenas
8102,54,BEVERAGES,2015,446882.0,Punta Arenas,54 - Punta Arenas
8103,54,BEVERAGES,2016,612446.0,Punta Arenas,54 - Punta Arenas
8104,54,BEVERAGES,2017,574322.0,Punta Arenas,54 - Punta Arenas
8105,54,BOOKS,2013,0.0,Punta Arenas,54 - Punta Arenas
8106,54,BOOKS,2014,0.0,Punta Arenas,54 - Punta Arenas
8107,54,BOOKS,2015,0.0,Punta Arenas,54 - Punta Arenas
8108,54,BOOKS,2016,0.0,Punta Arenas,54 - Punta Arenas
8109,54,BOOKS,2017,0.0,Punta Arenas,54 - Punta Arenas
8110,54,BREAD/BAKERY,2013,71277.0,Punta Arenas,54 - Punta Arenas
8111,54,BREAD/BAKERY,2014,78494.0,Punta Arenas,54 - Punta Arenas
8112,54,BREAD/BAKERY,2015,86831.0,Punta Arenas,54 - Punta Arenas
8113,54,BREAD/BAKERY,2016,81092.0,Punta Arenas,54 - Punta Arenas
8114,54,BREAD/BAKERY,2017,50287.0,Punta Arenas,54 - Punta Arenas
8115,54,CELEBRATION,2013,0.0,Punta Arenas,54 - Punta Arenas
8116,54,CELEBRATION,2014,874.0,Punta Arenas,54 - Punta Arenas
8117,54,CELEBRATION,2015,1171.0,Punta Arenas,54 - Punta Arenas
8118,54,CELEBRATION,2016,1954.0,Punta Arenas,54 - Punta Arenas
8119,54,CELEBRATION,2017,938.0,Punta Arenas,54 - Punta Arenas
8120,54,CLEANING,2013,300552.0,Punta Arenas,54 - Punta Arenas
8121,54,CLEANING,2014,352409.0,Punta Arenas,54 - Punta Arenas
8122,54,CLEANING,2015,410505.0,Punta Arenas,54 - Punta Arenas
8123,54,CLEANING,2016,418887.0,Punta Arenas,54 - Punta Arenas
8124,54,CLEANING,2017,269410.0,Punta Arenas,54 - Punta Arenas
8125,54,DAIRY,2013,21133.0,Punta Arenas,54 - Punta Arenas
8126,54,DAIRY,2014,64381.0,Punta Arenas,54 - Punta Arenas
8127,54,DAIRY,2015,66618.0,Punta Arenas,54 - Punta Arenas
8128,54,DAIRY,2016,91897.0,Punta Arenas,54 - Punta Arenas
8129,54,DAIRY,2017,59242.0,Punta Arenas,54 - Punta Arenas
8130,54,DELI,2013,46228.0,Punta Arenas,54 - Punta Arenas
8131,54,DELI,2014,58052.0,Punta Arenas,54 - Punta Arenas
8132,54,DELI,2015,73641.0,Punta Arenas,54 - Punta Arenas
8133,54,DELI,2016,78290.0,Punta Arenas,54 - Punta Arenas
8134,54,DELI,2017,53431.41,Punta Arenas,54 - Punta Arenas
8135,54,EGGS,2013,13181.0,Punta Arenas,54 - Punta Arenas
8136,54,EGGS,2014,26776.0,Punta Arenas,54 - Punta Arenas
8137,54,EGGS,2015,31676.0,Punta Arenas,54 - Punta Arenas
8138,54,EGGS,2016,31610.0,Punta Arenas,54 - Punta Arenas
8139,54,EGGS,2017,15684.0,Punta Arenas,54 - Punta Arenas
8140,54,FROZEN FOODS,2013,5876.907,Punta Arenas,54 - Punta Arenas
8141,54,FROZEN FOODS,2014,9209.674,Punta Arenas,54 - Punta Arenas
8142,54,FROZEN FOODS,2015,13245.487,Punta Arenas,54 - Punta Arenas
8143,54,FROZEN FOODS,2016,19032.324,Punta Arenas,54 - Punta Arenas
8144,54,FROZEN FOODS,2017,9557.636,Punta Arenas,54 - Punta Arenas
8145,54,GROCERY I,2013,783823.0,Punta Arenas,54 - Punta Arenas
8146,54,GROCERY I,2014,857770.94,Punta Arenas,54 - Punta Arenas
8147,54,GROCERY I,2015,960126.4,Punta Arenas,54 - Punta Arenas
8148,54,GROCERY I,2016,1125939.5,Punta Arenas,54 - Punta Arenas
8149,54,GROCERY I,2017,723130.0,Punta Arenas,54 - Punta Arenas
8150,54,GROCERY II,2013,2251.0,Punta Arenas,54 - Punta Arenas
8151,54,GROCERY II,2014,2473.0,Punta Arenas,54 - Punta Arenas
8152,54,GROCERY II,2015,3804.0,Punta Arenas,54 - Punta Arenas
8153,54,GROCERY II,2016,3249.0,Punta Arenas,54 - Punta Arenas
8154,54,GROCERY II,2017,1629.0,Punta Arenas,54 - Punta Arenas
8155,54,HARDWARE,2013,236.0,Punta Arenas,54 - Punta Arenas
8156,54,HARDWARE,2014,254.0,Punta Arenas,54 - Punta Arenas
8157,54,HARDWARE,2015,236.0,Punta Arenas,54 - Punta Arenas
8158,54,HARDWARE,2016,282.0,Punta Arenas,54 - Punta Arenas
8159,54,HARDWARE,2017,183.0,Punta Arenas,54 - Punta Arenas
8160,54,HOME AND KITCHEN I,2013,0.0,Punta Arenas,54 - Punta Arenas
8161,54,HOME AND KITCHEN I,2014,3801.0,Punta Arenas,54 - Punta Arenas
8162,54,HOME AND KITCHEN I,2015,7367.0,Punta Arenas,54 - Punta Arenas
8163,54,HOME AND KITCHEN I,2016,8135.0,Punta Arenas,54 - Punta Arenas
8164,54,HOME AND KITCHEN I,2017,5867.0,Punta Arenas,54 - Punta Arenas
8165,54,HOME AND KITCHEN II,2013,0.0,Punta Arenas,54 - Punta Arenas
8166,54,HOME AND KITCHEN II,2014,1945.0,Punta Arenas,54 - Punta Arenas
8167,54,HOME AND KITCHEN II,2015,4619.0,Punta Arenas,54 - Punta Arenas
8168,54,HOME AND KITCHEN II,2016,4856.0,Punta Arenas,54 - Punta Arenas
8169,54,HOME AND KITCHEN II,2017,3205.0,Punta Arenas,54 - Punta Arenas
8170,54,HOME APPLIANCES,2013,89.0,Punta Arenas,54 - Punta Arenas
8171,54,HOME APPLIANCES,2014,74.0,Punta Arenas,54 - Punta Arenas
8172,54,HOME APPLIANCES,2015,60.0,Punta Arenas,54 - Punta Arenas
8173,54,HOME APPLIANCES,2016,31.0,Punta Arenas,54 - Punta Arenas
8174,54,HOME APPLIANCES,2017,51.0,Punta Arenas,54 - Punta Arenas
8175,54,HOME CARE,2013,0.0,Punta Arenas,54 - Punta Arenas
8176,54,HOME CARE,2014,43708.0,Punta Arenas,54 - Punta Arenas
8177,54,HOME CARE,2015,49752.0,Punta Arenas,54 - Punta Arenas
8178,54,HOME CARE,2016,80586.0,Punta Arenas,54 - Punta Arenas
8179,54,HOME CARE,2017,50428.0,Punta Arenas,54 - Punta Arenas
8180,54,LADIESWEAR,2013,0.0,Punta Arenas,54 - Punta Arenas
8181,54,LADIESWEAR,2014,0.0,Punta Arenas,54 - Punta Arenas
8182,54,LADIESWEAR,2015,0.0,Punta Arenas,54 - Punta Arenas
8183,54,LADIESWEAR,2016,0.0,Punta Arenas,54 - Punta Arenas
8184,54,LADIESWEAR,2017,0.0,Punta Arenas,54 - Punta Arenas
8185,54,LAWN AND GARDEN,2013,0.0,Punta Arenas,54 - Punta Arenas
8186,54,LAWN AND GARDEN,2014,0.0,Punta Arenas,54 - Punta Arenas
8187,54,LAWN AND GARDEN,2015,0.0,Punta Arenas,54 - Punta Arenas
8188,54,LAWN AND GARDEN,2016,0.0,Punta Arenas,54 - Punta Arenas
8189,54,LAWN AND GARDEN,2017,0.0,Punta Arenas,54 - Punta Arenas
8190,54,LINGERIE,2013,1749.0,Punta Arenas,54 - Punta Arenas
8191,54,LINGERIE,2014,2148.0,Punta Arenas,54 - Punta Arenas
8192,54,LINGERIE,2015,1326.0,Punta Arenas,54 - Punta Arenas
8193,54,LINGERIE,2016,1079.0,Punta Arenas,54 - Punta Arenas
8194,54,LINGERIE,2017,938.0,Punta Arenas,54 - Punta Arenas
8195,54,"LIQUOR,WINE,BEER",2013,8583.0,Punta Arenas,54 - Punta Arenas
8196,54,"LIQUOR,WINE,BEER",2014,8314.0,Punta Arenas,54 - Punta Arenas
8197,54,"LIQUOR,WINE,BEER",2015,9327.0,Punta Arenas,54 - Punta Arenas
8198,54,"LIQUOR,WINE,BEER",2016,8618.0,Punta Arenas,54 - Punta Arenas
8199,54,"LIQUOR,WINE,BEER",2017,5349.0,Punta Arenas,54 - Punta Arenas
8200,54,MAGAZINES,2013,0.0,Punta Arenas,54 - Punta Arenas
8201,54,MAGAZINES,2014,55.0,Punta Arenas,54 - Punta Arenas
8202,54,MAGAZINES,2015,110.0,Punta Arenas,54 - Punta Arenas
8203,54,MAGAZINES,2016,373.0,Punta Arenas,54 - Punta Arenas
8204,54,MAGAZINES,2017,225.0,Punta Arenas,54 - Punta Arenas
8205,54,MEATS,2013,16914.512,Punta Arenas,54 - Punta Arenas
8206,54,MEATS,2014,17667.518,Punta Arenas,54 - Punta Arenas
8207,54,MEATS,2015,19402.121,Punta Arenas,54 - Punta Arenas
8208,54,MEATS,2016,21280.229,Punta Arenas,54 - Punta Arenas
8209,54,MEATS,2017,12448.38,Punta Arenas,54 - Punta Arenas
8210,54,PERSONAL CARE,2013,53157.0,Punta Arenas,54 - Punta Arenas
8211,54,PERSONAL CARE,2014,59268.0,Punta Arenas,54 - Punta Arenas
8212,54,PERSONAL CARE,2015,72648.0,Punta Arenas,54 - Punta Arenas
8213,54,PERSONAL CARE,2016,75208.0,Punta Arenas,54 - Punta Arenas
8214,54,PERSONAL CARE,2017,46351.0,Punta Arenas,54 - Punta Arenas
8215,54,PET SUPPLIES,2013,0.0,Punta Arenas,54 - Punta Arenas
8216,54,PET SUPPLIES,2014,32.0,Punta Arenas,54 - Punta Arenas
8217,54,PET SUPPLIES,2015,22.0,Punta Arenas,54 - Punta Arenas
8218,54,PET SUPPLIES,2016,69.0,Punta Arenas,54 - Punta Arenas
8219,54,PET SUPPLIES,2017,49.0,Punta Arenas,54 - Punta Arenas
8220,54,PLAYERS AND ELECTRONICS,2013,0.0,Punta Arenas,54 - Punta Arenas
8221,54,PLAYERS AND ELECTRONICS,2014,568.0,Punta Arenas,54 - Punta Arenas
8222,54,PLAYERS AND ELECTRONICS,2015,543.0,Punta Arenas,54 - Punta Arenas
8223,54,PLAYERS AND ELECTRONICS,2016,1320.0,Punta Arenas,54 - Punta Arenas
8224,54,PLAYERS AND ELECTRONICS,2017,885.0,Punta Arenas,54 - Punta Arenas
8225,54,POULTRY,2013,14470.134,Punta Arenas,54 - Punta Arenas
8226,54,POULTRY,2014,19534.617,Punta Arenas,54 - Punta Arenas
8227,54,POULTRY,2015,19347.695,Punta Arenas,54 - Punta Arenas
8228,54,POULTRY,2016,21855.324,Punta Arenas,54 - Punta Arenas
8229,54,POULTRY,2017,13682.042,Punta Arenas,54 - Punta Arenas
8230,54,PREPARED FOODS,2013,15787.0,Punta Arenas,54 - Punta Arenas
8231,54,PREPARED FOODS,2014,19971.0,Punta Arenas,54 - Punta Arenas
8232,54,PREPARED FOODS,2015,24540.0,Punta Arenas,54 - Punta Arenas
8233,54,PREPARED FOODS,2016,25114.0,Punta Arenas,54 - Punta Arenas
8234,54,PREPARED FOODS,2017,17678.0,Punta Arenas,54 - Punta Arenas
8235,54,PRODUCE,2013,0.0,Punta Arenas,54 - Punta Arenas
8236,54,PRODUCE,2014,103247.516,Punta Arenas,54 - Punta Arenas
8237,54,PRODUCE,2015,114320.32,Punta Arenas,54 - Punta Arenas
8238,54,PRODUCE,2016,227332.38,Punta Arenas,54 - Punta Arenas
8239,54,PRODUCE,2017,151280.1,Punta Arenas,54 - Punta Arenas
8240,54,SCHOOL AND OFFICE SUPPLIES,2013,0.0,Punta Arenas,54 - Punta Arenas
8241,54,SCHOOL AND OFFICE SUPPLIES,2014,12.0,Punta Arenas,54 - Punta Arenas
8242,54,SCHOOL AND OFFICE SUPPLIES,2015,14.0,Punta Arenas,54 - Punta Arenas
8243,54,SCHOOL AND OFFICE SUPPLIES,2016,387.0,Punta Arenas,54 - Punta Arenas
8244,54,SCHOOL AND OFFICE SUPPLIES,2017,610.0,Punta Arenas,54 - Punta Arenas
8245,54,SEAFOOD,2013,511.0,Punta Arenas,54 - Punta Arenas
8246,54,SEAFOOD,2014,688.0,Punta Arenas,54 - Punta Arenas
8247,54,SEAFOOD,2015,657.0,Punta Arenas,54 - Punta Arenas
8248,54,SEAFOOD,2016,504.0,Punta Arenas,54 - Punta Arenas
8249,54,SEAFOOD,2017,578.0,Punta Arenas,54 - Punta Arenas
8250,6,AUTOMOTIVE,2013,1764.0,Santiago,6 - Santiago
8251,6,AUTOMOTIVE,2014,1853.0,Santiago,6 - Santiago
8252,6,AUTOMOTIVE,2015,1969.0,Santiago,6 - Santiago
8253,6,AUTOMOTIVE,2016,2130.0,Santiago,6 - Santiago
8254,6,AUTOMOTIVE,2017,1312.0,Santiago,6 - Santiago
8255,6,BABY CARE,2013,0.0,Santiago,6 - Santiago
8256,6,BABY CARE,2014,0.0,Santiago,6 - Santiago
8257,6,BABY CARE,2015,0.0,Santiago,6 - Santiago
8258,6,BABY CARE,2016,0.0,Santiago,6 - Santiago
8259,6,BABY CARE,2017,12.0,Santiago,6 - Santiago
8260,6,BEAUTY,2013,1242.0,Santiago,6 - Santiago
8261,6,BEAUTY,2014,1624.0,Santiago,6 - Santiago
8262,6,BEAUTY,2015,2149.0,Santiago,6 - Santiago
8263,6,BEAUTY,2016,2794.0,Santiago,6 - Santiago
8264,6,BEAUTY,2017,1730.0,Santiago,6 - Santiago
8265,6,BEVERAGES,2013,519310.0,Santiago,6 - Santiago
8266,6,BEVERAGES,2014,985260.0,Santiago,6 - Santiago
8267,6,BEVERAGES,2015,1081386.0,Santiago,6 - Santiago
8268,6,BEVERAGES,2016,1500201.0,Santiago,6 - Santiago
8269,6,BEVERAGES,2017,976949.0,Santiago,6 - Santiago
8270,6,BOOKS,2013,0.0,Santiago,6 - Santiago
8271,6,BOOKS,2014,0.0,Santiago,6 - Santiago
8272,6,BOOKS,2015,0.0,Santiago,6 - Santiago
8273,6,BOOKS,2016,75.0,Santiago,6 - Santiago
8274,6,BOOKS,2017,1.0,Santiago,6 - Santiago
8275,6,BREAD/BAKERY,2013,151365.12,Santiago,6 - Santiago
8276,6,BREAD/BAKERY,2014,189141.48,Santiago,6 - Santiago
8277,6,BREAD/BAKERY,2015,213283.38,Santiago,6 - Santiago
8278,6,BREAD/BAKERY,2016,223543.06,Santiago,6 - Santiago
8279,6,BREAD/BAKERY,2017,141769.69,Santiago,6 - Santiago
8280,6,CELEBRATION,2013,0.0,Santiago,6 - Santiago
8281,6,CELEBRATION,2014,3152.0,Santiago,6 - Santiago
8282,6,CELEBRATION,2015,3669.0,Santiago,6 - Santiago
8283,6,CELEBRATION,2016,5714.0,Santiago,6 - Santiago
8284,6,CELEBRATION,2017,3218.0,Santiago,6 - Santiago
8285,6,CLEANING,2013,415417.0,Santiago,6 - Santiago
8286,6,CLEANING,2014,442490.0,Santiago,6 - Santiago
8287,6,CLEANING,2015,462577.0,Santiago,6 - Santiago
8288,6,CLEANING,2016,456468.0,Santiago,6 - Santiago
8289,6,CLEANING,2017,304175.0,Santiago,6 - Santiago
8290,6,DAIRY,2013,217783.0,Santiago,6 - Santiago
8291,6,DAIRY,2014,355833.0,Santiago,6 - Santiago
8292,6,DAIRY,2015,373948.0,Santiago,6 - Santiago
8293,6,DAIRY,2016,399361.0,Santiago,6 - Santiago
8294,6,DAIRY,2017,265109.0,Santiago,6 - Santiago
8295,6,DELI,2013,103543.68,Santiago,6 - Santiago
8296,6,DELI,2014,122589.54,Santiago,6 - Santiago
8297,6,DELI,2015,138955.17,Santiago,6 - Santiago
8298,6,DELI,2016,126656.445,Santiago,6 - Santiago
8299,6,DELI,2017,83615.516,Santiago,6 - Santiago
8300,6,EGGS,2013,78063.0,Santiago,6 - Santiago
8301,6,EGGS,2014,79671.0,Santiago,6 - Santiago
8302,6,EGGS,2015,74977.0,Santiago,6 - Santiago
8303,6,EGGS,2016,68334.0,Santiago,6 - Santiago
8304,6,EGGS,2017,43983.0,Santiago,6 - Santiago
8305,6,FROZEN FOODS,2013,79245.39,Santiago,6 - Santiago
8306,6,FROZEN FOODS,2014,84231.11,Santiago,6 - Santiago
8307,6,FROZEN FOODS,2015,94206.48,Santiago,6 - Santiago
8308,6,FROZEN FOODS,2016,84639.1,Santiago,6 - Santiago
8309,6,FROZEN FOODS,2017,36315.39,Santiago,6 - Santiago
8310,6,GROCERY I,2013,1427631.0,Santiago,6 - Santiago
8311,6,GROCERY I,2014,1579377.0,Santiago,6 - Santiago
8312,6,GROCERY I,2015,1695782.0,Santiago,6 - Santiago
8313,6,GROCERY I,2016,1884169.1,Santiago,6 - Santiago
8314,6,GROCERY I,2017,1219687.0,Santiago,6 - Santiago
8315,6,GROCERY II,2013,12787.0,Santiago,6 - Santiago
8316,6,GROCERY II,2014,12766.0,Santiago,6 - Santiago
8317,6,GROCERY II,2015,13408.0,Santiago,6 - Santiago
8318,6,GROCERY II,2016,11560.0,Santiago,6 - Santiago
8319,6,GROCERY II,2017,8751.0,Santiago,6 - Santiago
8320,6,HARDWARE,2013,284.0,Santiago,6 - Santiago
8321,6,HARDWARE,2014,189.0,Santiago,6 - Santiago
8322,6,HARDWARE,2015,422.0,Santiago,6 - Santiago
8323,6,HARDWARE,2016,418.0,Santiago,6 - Santiago
8324,6,HARDWARE,2017,256.0,Santiago,6 - Santiago
8325,6,HOME AND KITCHEN I,2013,0.0,Santiago,6 - Santiago
8326,6,HOME AND KITCHEN I,2014,5070.0,Santiago,6 - Santiago
8327,6,HOME AND KITCHEN I,2015,7491.0,Santiago,6 - Santiago
8328,6,HOME AND KITCHEN I,2016,9382.0,Santiago,6 - Santiago
8329,6,HOME AND KITCHEN I,2017,7388.0,Santiago,6 - Santiago
8330,6,HOME AND KITCHEN II,2013,0.0,Santiago,6 - Santiago
8331,6,HOME AND KITCHEN II,2014,1894.0,Santiago,6 - Santiago
8332,6,HOME AND KITCHEN II,2015,12022.0,Santiago,6 - Santiago
8333,6,HOME AND KITCHEN II,2016,26536.0,Santiago,6 - Santiago
8334,6,HOME AND KITCHEN II,2017,9005.0,Santiago,6 - Santiago
8335,6,HOME APPLIANCES,2013,196.0,Santiago,6 - Santiago
8336,6,HOME APPLIANCES,2014,223.0,Santiago,6 - Santiago
8337,6,HOME APPLIANCES,2015,204.0,Santiago,6 - Santiago
8338,6,HOME APPLIANCES,2016,20.0,Santiago,6 - Santiago
8339,6,HOME APPLIANCES,2017,18.0,Santiago,6 - Santiago
8340,6,HOME CARE,2013,0.0,Santiago,6 - Santiago
8341,6,HOME CARE,2014,68657.0,Santiago,6 - Santiago
8342,6,HOME CARE,2015,76422.0,Santiago,6 - Santiago
8343,6,HOME CARE,2016,115618.0,Santiago,6 - Santiago
8344,6,HOME CARE,2017,79634.0,Santiago,6 - Santiago
8345,6,LADIESWEAR,2013,0.0,Santiago,6 - Santiago
8346,6,LADIESWEAR,2014,7783.0,Santiago,6 - Santiago
8347,6,LADIESWEAR,2015,7124.0,Santiago,6 - Santiago
8348,6,LADIESWEAR,2016,10885.0,Santiago,6 - Santiago
8349,6,LADIESWEAR,2017,6663.0,Santiago,6 - Santiago
8350,6,LAWN AND GARDEN,2013,1771.0,Santiago,6 - Santiago
8351,6,LAWN AND GARDEN,2014,1859.0,Santiago,6 - Santiago
8352,6,LAWN AND GARDEN,2015,1934.0,Santiago,6 - Santiago
8353,6,LAWN AND GARDEN,2016,3044.0,Santiago,6 - Santiago
8354,6,LAWN AND GARDEN,2017,4503.0,Santiago,6 - Santiago
8355,6,LINGERIE,2013,2989.0,Santiago,6 - Santiago
8356,6,LINGERIE,2014,3640.0,Santiago,6 - Santiago
8357,6,LINGERIE,2015,2663.0,Santiago,6 - Santiago
8358,6,LINGERIE,2016,2307.0,Santiago,6 - Santiago
8359,6,LINGERIE,2017,2118.0,Santiago,6 - Santiago
8360,6,"LIQUOR,WINE,BEER",2013,33167.0,Santiago,6 - Santiago
8361,6,"LIQUOR,WINE,BEER",2014,33384.0,Santiago,6 - Santiago
8362,6,"LIQUOR,WINE,BEER",2015,35805.0,Santiago,6 - Santiago
8363,6,"LIQUOR,WINE,BEER",2016,36098.0,Santiago,6 - Santiago
8364,6,"LIQUOR,WINE,BEER",2017,18789.0,Santiago,6 - Santiago
8365,6,MAGAZINES,2013,0.0,Santiago,6 - Santiago
8366,6,MAGAZINES,2014,261.0,Santiago,6 - Santiago
8367,6,MAGAZINES,2015,1164.0,Santiago,6 - Santiago
8368,6,MAGAZINES,2016,2974.0,Santiago,6 - Santiago
8369,6,MAGAZINES,2017,1762.0,Santiago,6 - Santiago
8370,6,MEATS,2013,178560.8,Santiago,6 - Santiago
8371,6,MEATS,2014,181585.16,Santiago,6 - Santiago
8372,6,MEATS,2015,181220.9,Santiago,6 - Santiago
